hotelID,hotelName
107,海豐民宿
108,鳳毛麟趾民宿
109,花蓮雲山水月與星羽民宿 Hualien B&B
110,The Happy House
111,梨的故事館(Pear Story House)
112,九彎十八拐景觀會館
113,千禧園汽車旅館
114,臺邦商旅
115,鬆塊 Chillax Inn B&B
116,愛玩客旅店 I PLAY Inn
117,銀河mini Hotel
118,捷絲旅宜蘭礁溪館 - Just Sleep Yilan Jiaoxi
119,花牆田園露天咖啡
120,客拉客民宿 Clock B&B
121,富王大飯店
122,奇異果快捷旅店-站前二店 KIWI EXPRESS HOTEL-Taichung Station Branch 2
123,淳境景觀休閒山莊
124,Taichung Fengjia Smile homestay
125,Fish hostel鶯歌魚旅民宿背包客棧 (Yingge Taoyuan hostel)
126,Huaroko B&B
127,天堂鳥民宿
128,台南益家客棧
129,虎山哩賀
130,臺中逢甲智選假日酒店 Holiday Inn Express Taichung Fengchia
131,佛光山麻竹園
132,台北中山意舍酒店
133,鋼琴家民宿（庭園民宿）
134,怡品商旅 Eastin Taipei Hotel
135,聽風會館渡假休閒民宿
136,京城大飯店
137,海角42号民宿- 二馆
138,芬芳民宿
139,台南同心旅棧小包棟寵物友善安心合法民宿(可以使用五倍券|國旅券|國旅卡)
140,許家小路民宿
141,安平築夢幸福
142,這一村這一棧
143,承攜行旅 高雄新崛江(防疫旅館)
144,桃園機場背包客
145,叮叮單車民宿
146,探索私旅 Explore Hotel
147,中旅酒店
148,言·午·木·子 民宿
149,紅磚牆民宿
150,彩色窩民宿 Colorful House
151,南投休閒農場
152,日安。寶貝Bonjour Bébé
153,九份民宿悠然居
154,蓮春園花間雅舍
155,宏嶺溫泉山莊
156,八番 私人住宅 Residence 8
157,想念海小屋民宿
158,佳賓旅社
159,瓦櫃民宿
160,YOURsHome 你的民宿
161,Play Design Hotel
162,良文旅2館 Ryou Hotel Vintage
163,芹壁榕樹下民宿/芹壁背包客棧
164,車城 晴陽光民宿（199單車環島）sunnyday B&B
165,德立莊博愛館Midtown Richardson BoAi
166,幸福199民宿
167,遊橘露營區
168,雀客旅館高雄愛河(原：賀喔文旅)防疫旅館
169,品沐house -花蓮民宿
170,米花弄
171,富康精彩旅店
172,墾丁波希米亞渡假會館（屏東縣民宿0467號）
173,春風草堂民宿
174,Stanley Camp
175,七里霧民宿(7milefog B&B)
176,珍谷民宿
177,海邊散步 咖啡 宿
178,山春花繪本古厝民宿
179,高寮貳陸之貳民宿
180,阿泉果園-接待家庭
181,菊虹舍民宿
182,比佛利商務汽車旅館
183,花蓮市成功168民宿
184,PasTaai Leisure Farm
185,香堤精品旅館
186,藏青谷渡假莊園
187,台中威汀城市酒店
188,海婆婆長短期租屋Hi Popo Taipei Serviced Apartment
189,加家民宿
190,夢想民宿
191,馨滿園民宿
192,力麗儷山林會館日月潭館
193,駿宇飯店
194,留金歲月民宿
195,台南天森‧61號館日租套房
196,松築休閒民宿
197,紅瓦山舍民宿Red Roof B&B
198,宜蘭民宿-水井町
199,位元摩爾千禧酒店
200,同心宇民宿
201,甲思町支旅
202,palette 彩匯自助餐廳
203,奇雅居民宿(Wonder Home B&B)
204,御來光民宿
205,維多麗亞酒店
206,山海香戀休閒精緻民宿
207,緣圓園民宿
208,高雄民宿(高雄假期)
209,窩棧民宿
210,安塔莉亞民宿
211,摩利民宿
212,玩澎湖民宿
213,金利星汽車旅館
214,Champs Elysee Hotel
215,台南市北門區鹽舍休閒民宿
216,The Treasure Land Resort Hotel
217,636紅磚小屋
218,杜拜夢幻汽車旅館
219,藏愛旅店
220,漁人碼頭休閒旅館
221,南二15民宿
222,長庚會館
223,寬民居民宿
224,老曼船長鐵道HOSTEL
225,舒活民宿
226,124巷花園
227,悠哉游宅
228,田園別莊MOTEL
229,肯辛頓旅店
230,逸境站前民宿
231,珩山老爺山莊
232,藍海商務旅館
233,蒙德里安山水民宿
234,淡水嶘民宿
235,嘉義 泊岸居民宿
236,麗尊酒店 The Lees Hotel
237,猿田 野 Camp Monkeys
238,新榮大旅社
239,Warm & Cozy Inn
240,阿啷民宿A-lang Homestay
241,達雅奇跡星球ㄧ泊三食吃喝玩樂套裝行程#團體包場40人#
242,澎湖遛一遛精品旅店民宿
243,新驛旅店西門捷運店
244,天漾Sky Young主題渡假會館
245,幸福星空精品旅店
246,台東威尼斯民宿
247,元湯溫泉居
248,楝渼Lienmei Homestay
249,SRC 北埔印象景觀庭園 咖啡/民宿
250,coco的家民宿
251,Fan Zai Cuo
252,清境之星樂活民宿 清境民宿
253,Shan Jhong You You B&B
254,高雄義大皇家酒店
255,緩慢尋路 三義綠波浪｜苗栗住宿｜包棟｜烤肉
256,陌上花開民宿
257,月過山丘Mooning the Hill
258,路徒Plus行旅 主題館 Roaders Plus Hotel THEME
259,樂活山巒
260,75巷10號緩慢小窩
261,小琉球樂嶼日出包棟民宿
262,洛碁大飯店松山館Green World Songshan グリーンワールド 松山
263,人間清境
264,蕃茄紅了古厝民宿
265,伴月民宿
266,綠島太平洋左岸民宿(原于艤民宿)
267,台北六福萬怡酒店
268,花蓮海明蔚海景民宿
269,歐伊寇絲精品民宿
270,恆春墾丁4-10人包棟｜星空銀河攝影體驗 Zero+ 旅宿
271,Happiness Space Inn
272,享海民宿ELS B&B
273,集好旅店
274,心典莊園花蓮笛之森會館-推薦莊園特色民宿住宿(花蓮壽豐) 團體包棟烤肉B&B KTV唱歌設備民宿
275,凱莉悠閒窩
276,九份風箏博物館民宿
277,鳥窩窩與大森林民宿
278,Say hi b&b
279,澎澄飯店 Discovery Hotel
280,毛房
281,溪頭住宿-和愉的家民宿
282,新竹老爺酒店
283,龍洞潛水旅宿中心 | 歐夫寇斯 Ofucos Diving Center Hostel
284,台北五行旅店 Taipei Five Elements Hostel & Cafe
285,宅南.台南民宿
286,愛玉民宿
287,草山境-人氣推薦團體包棟情侶旅遊渡假朋友聚會民宿住宿
288,落月小築
289,壹零壹艾美琪旅店/101amici hotel
290,七星潭118海景民宿
291,FUN假趣#恆春包棟民宿 | 烤肉麻將KTV | 阿朗壹 | 海生館 | 平日微包棟4~6人6000元起包
292,立多愛薰閣會館
293,達路汗民宿
294,家賓大旅社
295,台東凱旋會館
296,荷峰汽車旅館
297,瑞穗山下的厝溫泉民宿
298,哈娜玫瑰莊園民宿
299,遇見綠野森林民宿
300,壯圍張宅
301,宜蘭CH Villa /宜蘭CH會館民宿/宜蘭包棟民宿/宜蘭推薦包棟/宜蘭烤肉唱歌民宿
302,Hôtel Le Hôme 樂居微風 Hotel Le Home
303,香草花舞民宿
304,睡海邊民宿
305,旅憩精緻民宿
306,花宿假期
307,Come Inn 大溪
308,墾丁橘月民宿
309,近月旭海民宿
310,凝徑 設計旅店 Reality Design Inn(民宿)
311,澎湖小蘋果民宿
312,溪頭大門前-溪頭盛軒森林會館（備有獨立專屬停車場）
313,伽芝萊民宿
314,博客創意旅店 Box Design Hotel
315,台北橋黑熊好眠站膠囊旅館
316,龍福山莊
317,飛鳥小屋
318,Om Livet
319,六圓
320,太魯閣嵐海民宿
321,dor 汗蒸幕紓壓旅館/女子私人vip套房/朵兒歐式旅館/犟餐酒館情人約會套房/犟餐酒館10-14人宴會套房
322,HATAGO THE ALLEY
323,雲山房cloudvilla（原櫻花山莊）
324,清境楓葉山莊
325,G.k pension
326,品萱園民宿
327,山水澗湯泉
328,樹屋文旅
329,逢甲住宿-平日週日~週四850元 停業中
330,沐夏精品旅館
331,台中草悟艾爾斯
332,小琉球星月旅店
333,閑閑的海Wind Breathing B&B
334,Rose城堡民宿
335,奇異果快捷旅店 台中站前一館
336,轉圈圈
337,花蓮民宿~施媽媽民宿
338,綠島月光城堡潛水民宿(Mooncastle Dive B&B)-海景景點 潛水民宿 潛水教學考照 水肺潛水 潛水體驗推薦
339,妖怪村主題飯店
340,瑞穗荷茹雅筑民宿
341,好喝ㄟ特色民宿
342,觀海園民宿
343,涵園休閒渡假山莊
344,谷關伊豆日式露天溫泉
345,那一小片時光民宿
346,成旅晶贊飯店 蘆州館
347,悦心旅
348,觀月商務休閒旅館
349,大路觀樂園酒店
350,台南吾宅溜滑梯親子民宿-台南民宿 台南親子民宿 台南溜滑梯民宿 台南民宿包棟 台南民宿親子 台南五倍振興卷 特斯拉充電站
351,以琳商務旅館
352,蘇澳大飯店
353,晶樺商務飯店
354,璞園
355,Encore Boston Harbor
356,Chill島嶼旅宿
357,台南趣遊玩設計小宿
358,小琉球海眠青旅 Stay cozy hostel
359,生力農場民宿
360,灣臥 Wandering Walls
361,卓也小屋渡假園區
362,悠活單車旅館
363,Leisure 里修
364,陽明山 當我們同在一起包棟溫泉民宿
365,71號民宿Seventy-one Home
366,林園村莊民宿
367,澎湖夢想民宿DreamB&B
368,羅東巴黎左岸民宿
369,自在旅店
370,Hai Xia Your Home
371,Return Home迴家民宿
372,BUDDY 35 民宿
373,南山櫻花園
374,老房小屋
375,仲夏綠茵民宿
376,貓偷懶民宿
377,花蓮旋律民宿-包棟唱歌烤肉電動麻將桌
378,楓翎度假民宿
379,花蓮波西米亞民宿 Bohemia
380,霽月山莊
381,Joaily
382,忙裡偷閒渡假民宿
383,宜蘭民宿 布蘭奇頭城民宿
384,有人在家
385,晴空23.5民宿
386,青蛙與雉雞民宿
387,浪點衝浪民宿
388,二子山溫泉會館
389,伊彩園民宿
390,新竹國賓大飯店 Ambassador Hotel Hsinchu
391,ArtFull阿福
392,雲平精品旅館
393,熱群優質商務旅館
394,金紫晶民宿
395,兜台南 開山兜 Adore Tainan - Adore House
396,白金花園酒店婚宴會館
397,立建商務旅店
398,神旺大飯店 サンワンホテル台北
399,永晴民宿
400,碰碰諸羅山
401,度咕民宿
402,花蓮教授的家
403,囝仔厝-寵物友善老屋民宿
404,兩隻魚
405,南莊民宿小哥的家
406,馬公老街民宿
407,瑪雅之家
408,gogohome移動旅居
409,水雲間咖啡民宿
410,非凡假期大飯店
411,YellowCat小黃貓
412,安捷松江南京會館
413,邂逅246民宿
414,奧姆尼舊金山奧泰爾
415,台北艾立旅店 Taipei-Ellie
416,竹山綠竹筍民宿
417,Come Inn Taipei II
418,Designer-Zhunan
419,靜思優質民宿
420,家新大飯店
421,福岡7號溫泉飯店
422,北區公園館
423,俐仕商旅 Liz Hotel (防疫旅館編號:02039)
424,小地方民宿
425,親山農園民宿
426,Chill Chill House
427,墾丁采拓生態旅人民宿 T. T. House
428,學緣民宿
429,枋寮住宿民宿推薦 枋居背包客棧Fang Ju Backpackers
430,自然也民宿
431,夏之丘
432,Yapo Bed & Breakfast
433,556Homestay
434,金地亞哥民宿
435,舒适石屋 市下巷民宿 ( 使用導航 ! 請由霞海昭靈廟步行至輕便路113或115號旁的樓梯上來才是正確 )
436,春天國際旅館
437,墾丁Happy兔包棟民宿
438,小琉球民宿 薇多莉亞民宿
439,普普風民宿
440,怡達汽車旅館
441,湖畔之森
442,豐田農場民宿
443,DB photo
444,走馬瀨精緻民宿
445,Fangchen Hot Spring Resort
446,Hosrental Hostel in Kaohsiung 素．舍
447,九份喜來園景觀民宿 HappyLand BNB
448,太魯閣峽林咖啡農場民宿
449,風華嚼旅
450,宜蘭 81 輕旅 boat
451,旗津道沙灘酒店 In Young Hotel
452,心星相映
453,奧莉薇雅生活小酒店
454,Single Flight Backpackers
455,法式棉花糖民宿
456,湖境渡假會館
457,逢甲享宿
458,百悅商務旅館
459,原鄉溫泉民宿
460,中興旅社
461,城市商旅高雄真愛館
462,南投清境枫叶山庄民宿
463,米鄉小棧民宿
464,綠映旅舍Greeninn Hotel
465,樂逸文旅（La hotel）—六合夜市棒球館
466,芒果客棧 Mango53 Inn
467,原鶴商務飯店 HARAZURU HOTEL
468,木頭人民宿
469,立中大飯店-整修中
470,光華觀光商務大飯店
471,台中豐禾行旅 Taichung Enrichlife Hotel
472,Sheraton Grand Taipei Hotel 台北喜來登大飯店
473,花蓮火車站艾米爾電梯時尚民宿一花蓮民宿
474,台中 ‧ 逢甲 星享道酒店 In Sky Hotel
475,香格里拉台南遠東國際大飯店
476,耕夢園渡假民宿
477,米果民宿 Migo
478,1號收容所-人氣推薦親子友善家庭團體包棟民宿住宿 景觀房 蜜月套房
479,樂洋洋民宿
480,洄嘉居行旅 Back Home Hotel
481,文風小築
482,樂冶民宿
483,雀屏山莊
484,優美飯店
485,天外天海洋會館-人氣推薦海景親子家庭特色主題民宿住宿 情侶渡假
486,清境白雲渡假山莊
487,Penghu Captain coffee B&B
488,玉山大旅社
489,天台上的月光-暖暖明石家
490,鹿場850庭園
491,巧兒軒民宿
492,北歐民宿
493,五山三水莊園民宿
494,Cozy House 小羊房 花蓮背包客棧
495,洛碁大飯店林森館Green World Linsen グリーンワールド 林森
496,月光祝福民宿 Moonlight Blessing Hostel
497,九份溫莎堡香草庭院親子民宿
498,日日好玩 親子繪本民宿
499,虎山溫泉會館(湯之島)-泰安溫泉
500,Opohills Boutique Apartments
501,台北有園飯店 U Hotel Taipei
502,幸福樂民宿
503,華心大飯店
504,佳仕堡商務飯店
505,台東合益民宿
506,樂活水語民宿
507,一芫民宿
508,西門大飯店 Ximen Hotel
509,輕旅小站 soft travel hostel
510,野孩子衝浪社 Yeah Surf House
511,龍鳳居
512,林居民宿
513,正在旅行-背包客棧traveling backpacker
514,仁美時尚飯店
515,瘋台北青年旅店
516,和樂商務設計旅店
517,晶棧海景民宿
518,旅人藝棧 So Art Guesthouse
519,宜興園民宿
520,熊之蜜水管屋民宿
521,(試營運中) LITTLE GREECE 希臘小鎮。墾丁第一家洞穴設計旅店
522,金門哈佛民宿
523,台東峇里商旅酒店
524,三叔公的家
525,515會館民宿
526,藍舍
527,英王商旅 ING WANG HOTEL
528,宜然巧遇民宿
529,蓁心假期民宿
530,飄洋都蘭民宿
531,新好景商務汽車旅館
532,雪雲城堡
533,海天酒店
534,開天窗Skylight House スカイライトハウス
535,山水美民宿
536,詩享家民宿
537,育薦關山民宿
538,On One Side
539,兒路民宿
540,墾丁竹安莊景觀民宿
541,Tide of Happiness Travelodge No.2
542,巧克力雲莊
543,臺北教師會館
544,花蓮砝傣岸民宿
545,歐悅國際連鎖精品旅館 - 永康館
546,禾楓水舍汽車旅館
547,花水木文旅
548,Intertek View Bed and Breakfast
549,左岸假期旅店
550,御宿商旅-後驛館(防疫旅館)
551,大地清旅 Horizon Inn
552,爾居YourHouseHomestay
553,馬祖依嬤民宿本館｜麗堤民宿
554,澎湖包棟海島度假 澎緣民宿
555,九份金瓜石 雲山水小築 民宿
556,Plaza Premium Lounge T2 Zone A 環亞機場貴賓室第二航廈A區
557,田園民宿
558,台東輕旅電梯民宿
559,笑笑魚温泉民宿
560,富品日月光大飯店股份有限公司
561,新龍頭古厝民宿Shin Long Tou B&B
562,閒雲小居會館
563,花蓮民宿幸福旅人 近東大門夜巿住宿
564,TungShiang
565,星夜民宿
566,U.I.J Hotel & Hostel - 友愛街旅館
567,華賓旅社
568,HAYASHl日本料理/岑池軒民宿
569,Yachuan Hostel
570,琉璃珠風情旅店
571,22洋房
572,La villa de la sirene
573,Purple Dragon Star Sky
574,妞妞與夢卡民宿
575,東遊季溫泉渡假村
576,紫園汽車旅館
577,水立方汽車旅館
578,Majesty Hotel Taoyuan
579,Moxy Taichung 台中豐邑MOXY酒店
580,『花漾·夏卡爾』旅宿
581,麗野莊園休閒農場
582,方舟旅店 東門館 ARK Hotel Dongmen
583,花蓮翔廬渡假民宿
584,林房 Lin’s Forest
585,福田瓦舍Villa
586,美好民宿
587,天乙軒驛站民宿-2021年花火節團體包棟民宿住宿推薦(澎湖)海景景觀民宿 推薦寵物友善民宿住宿 澎湖民宿住宿推薦 花火節套裝行程 花火節日期時間 PTT Dcard
588,花蓮卡好民宿
589,平溪皇宫民宿
590,生態綠舟民宿
591,礁溪懷鄉園溫泉民宿
592,Sunup Coffee Homestay
593,亞諾溫泉行旅
594,咪荳莉みどり生活旅宿Midori Hostel
595,In Style House
596,小貓兩三隻民宿
597,三和旅舍
598,君悅瓊林民宿
599,森淼旅宿
600,夏舞民宿
601,拾月山房
602,墾丁淇樂休閒文旅
603,Dongshan Forest Railway Bridge
604,燕子的家民宿
605,美濃百果園民宿
606,He'An Homestay
607,mini west hotel 小西城旅店
608,東港幸福168民宿
609,Child House
610,Noosa 海岸行館
611,葛瑪蘭風呂溫泉飯店 Gamalan FL Spring Hotel
612,安盛商務旅館
613,歐遊國際連鎖精品旅館-屏東館
614,SingleInn Taipei 單人房台北館（飯店旅館）
615,蟀哥農家
616,竣悅空中花園渡假山莊
617,嵩山大飯店 Song Shan
618,池上棉花糖民宿
619,威好室民宿
620,億客來民宿
621,富貴園民宿
622,他里溫民宿
623,思慕嶼 微光旅行
624,家翔琳觀海民宿-團體包棟住宿 親子家庭 情侶閨蜜旅遊(平價必住)
625,智嵐雅居民宿 - Wisdom Garden Homestay
626,Hostel Jiizu 茄子 • 青旅
627,虹景旅館管理顧問股份有限公司
628,柏亨民宿(02.WuVilla)
629,彩色氣球民宿
630,宜蘭敲敲門民宿
631,大小頑童旅館
632,天閣酒店-台北復興館
633,自然海個性民宿
634,金格渡假民宿．南投集集民宿
635,春語民宿
636,Taichung Fly-inn Hostel 台中輕旅居
637,台東木頭魚民宿
638,清境儷景豪斯登堡
639,北投麗禧溫泉酒店 Grand View Resort Beitou
640,溫拿旅館
641,劍湖山渡假大飯店
642,美王精品飯店
643,Hulagarden呼啦莊園
644,清境峰情民宿
645,北橫之星渡假民宿
646,洛碁大飯店南港館Green World NanGang グリーンワールド 南港
647,假期商務旅館(正氣館)
648,心靈的家民宿
649,灥流-清境唯一蒙古包住宿
650,歐遊國際連鎖精品旅館-新竹館
651,六本木MOTEL(大連館)
652,木木家民宿
653,山山來遲
654,復國8號旅居 Bel Panorama
655,洛卡斯
656,塞維爾鄉村民宿
657,彩虹民宿
658,溪畔老樹山莊
659,捷絲旅花蓮中正館 Just Sleep Hualien Zhongzheng
660,The One南園人文客棧
661,吉安麻吉的家民宿
662,泊居旅店（二館）
663,大通大飯店
664,那。故事水岸莊園民宿
665,Micro Hotel 微行旅
666,你會一直想要住在這
667,德美海景民宿
668,鴻瑞輕旅
669,阿里山月灣Villa
670,台東普羅旺斯咖啡莊園民宿Provence Taitung Coffee B&B
671,Six Star Motel-Zhongli
672,香魚之家民宿-團體包棟民宿 平價住宿 家庭公司旅遊 訂房 推薦 高cp值 烤肉場地 代售票劵 寄放行李
673,晶晶假期商旅
674,名人大飯店
675,85童年主題套房
676,Shui Mei Homestay
677,夏綠地莊園民宿
678,花蓮拾穗精品民宿
679,怡 仁 渡 假 會館
680,台東自由之丘民宿 Taitung Freehome B&B
681,賓王大飯店
682,幸福墾丁精品民宿
683,浪居 - Lounge Away
684,麗池山水溫泉會館
685,小島公寓/小島茶酒
686,舞艾湖
687,大地酒店
688,希望恆春休閒會館
689,雲心海觀海民宿
690,鑫水園會館宜蘭泳池民宿
691,知本溫泉宏宜大飯店
692,新福窩民宿
693,台南海安藝術公寓Tainan Haian Art Apartment | 官網訂房限定優惠
694,花蓮幸福來敲門民宿
695,LIFE池上
696,來這家民宿
697,幸福YES宜蘭羅東夜市民宿(接待.電梯.包棟)
698,瓏山林台北中和飯店
699,東驛商務旅館
700,銀荷民宿
701,CHEN-FEI Business Hotel
702,綠之庭民宿
703,金桔民宿
704,維多莉雅民宿
705,砂婆礑樂活園(SaPoDang)
706,信誼大飯店
707,台東.池上今晨舞宿
708,帥王溫泉大飯店
709,欣晴旅店
710,聯發山海民宿
711,中天溫泉渡假飯店Hotel Valletta
712,麗晶田園民宿
713,愛琴海岸海景休閒渡假園區
714,姑姑的家
715,劦陶宛陶藝民宿
716,新悦花園酒店
717,妙妙的家民宿-人氣推薦特色團體包棟 家庭親子電梯民宿住宿訂房 鄰近市區 國民旅遊卡民宿
718,山邑家
719,泰莉莎旅店
720,享居 Xiang Ju
721,天裕大飯店
722,日光拾玖
723,幼稚園小旅舍 Kindergarten Guest House
724,福泰桔子商旅文化店
725,金都精緻溫泉飯店
726,九份未央居民宿 WayYoungHouse B&B
727,雲頂渡假山莊 | 清境民宿 | 清境旅遊 | 環景觀景房 | 星空房 | 親子民宿 | 清境玫瑰 | 清境瑜珈教室 | 空中步道 | 家族旅遊 |
728,宜蘭水雲軒民宿
729,Panda Suite
730,富川花園民宿餐廳
731,億苑旅店
732,台北萬豪酒店宴會廳 Taipei Marriott Hotel Ballroom
733,埔里故事館
734,北投117民宿
735,台東待月民宿
736,康橋商旅高雄覺民館
737,花蓮土耳其民宿-花蓮火車站民宿
738,東風綠活 Oriental Green
739,清境農場國民賓館
740,Countryside B&B
741,元泰大飯店
742,一起來玩
743,宇品瑄民宿
744,老謝的家民宿
745,采荷莊
746,綠宿良河民宿
747,台東 歡樂心 民宿
748,華盛頓特區市中心萬麗酒店
749,行草景觀公寓
750,Loft18 Hostel陳倉客棧
751,富里民宿
752,丈引小院 眷村民宿（Zyin homestay）
753,鹿港天后宮香客大樓
754,台東民宿-幸福肥屋（寵物友善）
755,全健民宿
756,台北日記有限公司
757,黃慶果園民宿
758,鴻月莊溫泉客棧
759,濱境行旅 Begin Inn
760,夏荷田園 Summer Lotus
761,FUN宿Villa
762,台北燦路都飯店 ホテルサンルート台北
763,Catwalk Motel - Tainan
764,台北國際飯店
765,九份愛琴海民宿
766,福門民宿
767,燕燕青年旅店 Swallows Hostel
768,Onetel Hotel Ximen
769,小琉球晴海渡假民宿 Sunny Ocean
770,澎湖海渝民宿
771,Angel Valley
772,澗水嵐 民宿 Arashi Home (附設停車場)
773,五結那旅 民宿。InnTHERE
774,致穩人文商旅飯店
775,宜蘭民宿-麥穗星辰
776,六圓南之鯤島獅民宿
777,有人旅宿-東大門夜市湘品館
778,Ching Yue Bed and Breakfast
779,雙禾庭園民宿(桶仔雞民宿)shuanghu garden b/b
780,南庄普羅旺斯鄉村民宿
781,德立莊酒店
782,大花紫薇民宿
783,兆品酒店嘉義
784,心戀瑞豐
785,御宿Motel-博愛館
786,永安茶園
787,詠詠的家民宿
788,民樂緣民宿
789,竹崎車棧渡假村
790,樂秧居民宿 The Young Lodge
791,大橋頭棧
792,來玩住我家民宿
793,東岸之星精品旅店
794,小琉球嗚啦啦聚所/oh la la Hostel
795,洛碁大飯店 舞衣南京館Green World Mai-Nanjing グリーンワールド 舞衣南京
796,Hotel Gracery Taipei
797,大溪甘單樸宿-包棟
798,一中采舍
799,艾的驛站民宿/澎湖電梯民宿/澎湖親子民宿/澎湖包棟民宿/澎湖旅遊
800,晴語柔の家民宿
801,竹崎行滿旅宿
802,鹿境水岸
803,"LondonHouse Chicago, Curio Collection by Hilton"
804,日月潭古早味渡假旅店
805,台東民宿千成湯海
806,麗馨精品商旅
807,民橋大飯店
808,逢甲 達克萊恩
809,豪爵大飯店台中館
810,煙波大飯店 新竹湖濱館
811,夏都汽車旅館
812,大白樹旅行村
813,黑皮民宿
814,Hudson Hostel
815,酷甌微旅 逢甲館 Qool INN
816,歸園田居
817,Mahalo B&B
818,玉山緣櫻花休閒園區
819,十份鹽居
820,樸寓青年旅館PopInn
821,田心民宿
822,米粒教育家
823,風情萬種渡假會館
824,礁溪家賀屋民宿（正確導航）
825,竹南橘子民宿
826,溫馨平價·陽光屋民宿．家庭情侶舒適推薦．宜蘭梅花湖旁·浴缸·玻璃屋·可包棟
827,曖月精品商旅
828,雅堤旅居
829,新美齊酒店式公寓 PARK 259
830,背包41青年旅館 - 高雄館
831,喜悅商務大飯店
832,愛戀屋民宿建國館-花蓮市區民宿 火車站民宿 夜市 高CP值 便宜平價特色民宿推薦
833,Hou Shan Ren Jia B&B Hall A
834,屎溝墘客廳 民宿
835,禮樂民宿
836,小屋貓鼻頭
837,捷喬商務旅館
838,海燕的家
839,舒室民宿
840,Jiufen Breeze B&B 九份惠風民宿|露台有山景、海景、夜景|
841,錦水溫泉飯店
842,海悅泉渡假民宿
843,相思園生態渡假Villa
844,阿旅巴巴民宿
845,栗田庄民宿
846,花蓮豐村150民宿
847,四重溪田園民宿
848,花蓮雲頂精緻民宿
849,Rainbow Bridge B&B
850,西苑旅店Garden Hotel台中住宿
851,兆舍行旅 Chao She Hotel
852,燕之家民宿-池上人氣民宿 旅遊景點住宿 特色平價高cp值推薦
853,台東三仙台比西里岸背包客棧B&B
854,綠色走廊民宿
855,愛妮雅汽車旅館
856,三仙台星辰民宿
857,楓之谷休閒民宿
858,圓夢園
859,綠島9號精品渡假村
860,台南名世大飯店
861,雲端商務旅館-台中防疫旅館
